ISO,Country,Year,Value,Indicator,From,Description,URL,Source,Region,Continent,Variable Type,Dimension
AUS,Australia,2011,0.0153223245474754,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2012,0.0175326901415348,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2013,0.0157345028710946,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2014,0.014,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2015,0.0146968479750484,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2016,0.0116643672394331,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
AUS,Australia,2017,0.0101351351351351,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Australia and New Zealand,Oceania,Full Indicator,Green Economic Opportunities
BRA,Brazil,1980,0.0132016990012628,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1981,0.0129192841057248,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1982,0.0143965948923385,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1983,0.0115700692041523,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1984,0.0115830115830116,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1985,0.0100954979536153,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1986,0.0115423459818208,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1987,0.0127262443438914,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1988,0.0125901479036793,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1989,0.0135569531795947,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1990,0.0142032845095428,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1991,0.0138873334079964,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1992,0.016576297443841998,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1993,0.0159362549800797,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1994,0.0191776369250772,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1995,0.0139966529742888,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1996,0.0143459915611814,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1997,0.0149613415001506,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1998,0.0130368098159509,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,1999,0.0135496726444634,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2000,0.0121549421193232,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2001,0.00995982117593798,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2002,0.0142618450889128,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2003,0.0140500434130555,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2004,0.0113821138211382,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2005,0.0126736817626882,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2006,0.0115905848787447,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2007,0.0124139792200783,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2008,0.014506351039261,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2009,0.0176246976154821,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2010,0.0149203119701594,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2011,0.0156599552572707,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
BRA,Brazil,2012,0.0170844419549083,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South America,America,Full Indicator,Green Economic Opportunities
